emotion,path
joy,../data/clean_audios/ravdess\03-01-03-01-01-01-17.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-01-18.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-01-19.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-01-20.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-01-21.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-01-22.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-01-23.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-01-24.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-01.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-02.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-03.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-04.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-05.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-06.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-07.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-08.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-09.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-10.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-11.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-12.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-13.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-14.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-15.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-16.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-17.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-18.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-19.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-20.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-21.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-22.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-23.wav
joy,../data/clean_audios/ravdess\03-01-03-01-01-02-24.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-01.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-02.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-03.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-04.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-05.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-06.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-07.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-08.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-09.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-10.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-11.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-12.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-13.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-14.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-15.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-16.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-17.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-18.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-19.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-20.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-21.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-22.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-23.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-01-24.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-01.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-02.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-03.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-04.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-05.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-06.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-07.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-08.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-09.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-10.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-11.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-12.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-13.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-14.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-15.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-16.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-17.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-18.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-19.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-20.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-21.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-22.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-23.wav
joy,../data/clean_audios/ravdess\03-01-03-01-02-02-24.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-01.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-02.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-03.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-04.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-05.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-06.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-07.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-08.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-09.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-10.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-11.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-12.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-13.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-14.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-15.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-16.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-17.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-18.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-19.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-20.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-21.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-22.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-23.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-01-24.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-01.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-02.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-03.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-04.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-05.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-06.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-07.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-08.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-09.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-10.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-11.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-12.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-13.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-14.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-15.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-16.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-17.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-18.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-19.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-20.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-21.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-22.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-23.wav
joy,../data/clean_audios/ravdess\03-01-03-02-01-02-24.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-01.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-02.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-03.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-04.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-05.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-06.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-07.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-08.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-09.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-10.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-11.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-12.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-13.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-14.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-15.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-16.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-17.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-18.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-19.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-20.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-21.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-22.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-23.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-01-24.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-01.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-02.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-03.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-04.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-05.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-06.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-07.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-08.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-09.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-10.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-11.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-12.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-13.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-14.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-15.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-16.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-17.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-18.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-19.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-20.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-21.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-22.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-23.wav
joy,../data/clean_audios/ravdess\03-01-03-02-02-02-24.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-01.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-02.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-03.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-04.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-05.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-06.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-07.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-08.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-09.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-10.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-11.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-12.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-13.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-14.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-15.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-16.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-17.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-18.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-19.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-20.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-21.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-22.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-23.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-01-24.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-01.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-02.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-03.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-04.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-05.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-06.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-07.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-08.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-09.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-10.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-11.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-12.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-13.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-14.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-15.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-16.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-17.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-18.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-19.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-20.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-21.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-22.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-23.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-01-02-24.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-01.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-02.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-03.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-04.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-05.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-06.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-07.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-08.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-09.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-10.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-11.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-12.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-13.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-14.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-15.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-16.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-17.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-18.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-19.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-20.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-21.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-22.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-23.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-01-24.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-01.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-02.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-03.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-04.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-05.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-06.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-07.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-08.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-09.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-10.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-11.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-12.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-13.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-14.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-15.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-16.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-17.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-18.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-19.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-20.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-21.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-22.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-23.wav
sadness,../data/clean_audios/ravdess\03-01-04-01-02-02-24.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-01.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-02.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-03.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-04.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-05.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-06.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-07.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-08.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-09.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-10.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-11.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-12.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-13.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-14.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-15.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-16.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-17.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-18.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-19.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-20.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-21.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-22.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-23.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-01-24.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-01.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-02.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-03.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-04.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-05.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-06.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-07.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-08.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-09.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-10.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-11.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-12.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-13.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-14.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-15.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-16.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-17.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-18.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-19.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-20.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-21.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-22.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-23.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-01-02-24.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-01.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-02.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-03.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-04.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-05.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-06.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-07.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-08.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-09.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-10.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-11.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-12.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-13.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-14.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-15.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-16.wav
sadness,../data/clean_audios/ravdess\03-01-04-02-02-01-17.wav
